ID Nobs Nfilt obs_first theta_E	mb		dt_input 
SN1756 15 4 61074.315521789336 1.472442714282936 23.074047043895625 208.50982634269963
SN1761 4 3 60586.18205040423 0.4109671236065777 21.871290745997698 12.415128293355332
SN1764 4 2 60733.13913372814 0.18686508148917827 22.579706310241235 6.180871243799167
SN1765 5 3 60627.26876340359 0.24301800058558398 22.596030972873503 11.130815146821611
SN1766 9 4 60855.16726380285 0.8433991172607808 22.095878254912193 20.906530409913778
SN1767 12 5 60476.07292348029 0.581330187164019 22.48035932107343 26.9973259426033
SN1768 8 3 60661.2882645318 0.9503700575496487 22.269971322541227 14.070822887616938
SN1775 4 3 60593.216001766006 0.28373319441653416 22.757501263913433 7.823667303005782
SN1776 5 2 60530.386389713996 0.727388821443739 22.879091376894443 21.273478564035543
SN1778 8 4 61226.39948789649 0.49049138512751084 22.32033674579437 22.72891167939946
SN1782 0 0 60811.42101173444 0.3272744139968547 20.114880610217348 2.197512497810319
SN1783 6 3 60466.32406536558 0.22776871590438288 22.265023876299963 3.659795637846524
SN1785 11 5 61093.24511015286 0.6626750513587597 23.200562528932544 79.76801831218938
SN1788 9 4 61105.31918777804 0.7362394080088357 22.918519605453227 17.390115996961807
SN1789 14 4 60332.34584155026 0.19136642763108322 21.270215225506085 4.373202025653478
SN1792 8 4 61024.31992670687 1.2577415993709402 23.541320107100308 20.365363347800645
SN1796 12 4 60592.29905670965 0.9159332927849603 22.280397309896042 25.852691914596853
SN1801 9 4 60540.369534537735 0.966247270074496 22.293834203432723 3.179893147390491
SN1802 3 3 60627.2664302664 0.2357971063518783 21.583066697179788 2.1588530604154728
SN1808 9 4 60399.377634110504 0.5710579766081145 22.061346708108744 11.896378920187859
SN1809 9 4 60685.28926217951 0.49019895080915693 22.8448022690299 24.69401051631573
SN1810 10 3 60688.27857122442 1.094058131676151 22.50095749783172 20.444861763069344
SN1811 9 4 60526.428712123445 0.3899003811080883 23.38155080322455 18.23603450666139
SN1813 13 4 60398.41213636075 1.2040451648906585 22.614247947605733 76.19580951047375
SN1816 12 3 61275.308274499796 0.48671950167910377 22.45170269657337 14.840520966486292
SN1825 9 3 60956.333310802795 0.5900092590476349 23.626892680357766 22.471874128043563
SN1830 11 4 60327.20821134966 0.7343491560910437 21.96812209261887 17.35891568433379
SN1835 6 3 60864.27398124508 0.32595802616649633 22.533021596962655 6.115494176483403
SN1841 20 4 60526.423230931796 0.6798765838447963 22.40098572487308 48.552414798812144
SN1843 0 0 60647.23365046123 0.5644233270328265 21.80647927521861 10.446950398372383
SN1845 2 2 60430.3987152079 0.2863088103116779 21.707272171169166 8.268879457768609
SN1848 7 3 60659.14889352863 0.7695465880185028 21.964871590614344 19.575361870905112
SN1851 12 4 60387.10711328918 1.238292574897634 22.753775409357807 37.253306379890184
SN1852 11 4 60343.3310714925 0.5237980508156146 23.46694822293003 35.81331206657318
SN1855 15 5 60956.331950126834 0.3233823722771877 23.270231582543886 33.62998618413881
SN1856 3 2 60696.369398167946 1.950809571325422 22.55688811139094 81.37474323406457
SN1864 3 3 60681.23480958126 0.9176535867607899 19.569279304949415 9.452535240769379
SN1869 10 5 60647.2430291106 0.40844288993816164 22.867953984554937 26.71128018671608
SN1874 2 1 60433.2012655945 0.2298977451482766 24.104761586497542 7.901708106114739
SN1875 6 4 60669.29992812944 0.6590886928588915 22.352598402614305 16.540772890790436
SN1878 7 4 61072.23718660965 0.262397652809729 22.7361712384516 9.444568487583782
SN1880 8 3 60403.40377114846 0.5987522392690072 23.04324246364755 22.937979277168772
SN1886 11 3 60646.307884455084 0.51400732558174 22.56123217446504 10.45647578383646
SN1887 2 2 61236.21006753384 1.2442434242814329 20.870981715225575 19.6684685751152
SN1888 8 4 60293.27875907206 0.34590229954030527 20.852516091447207 9.360536784729875
SN1890 2 2 61224.3874503311 0.5583038600062805 21.844968010034535 4.009744141972679
SN1895 8 4 60958.312551349365 2.2196283416551568 21.162234567796922 9.81079139850274
SN1899 11 3 61120.38965081705 0.45151998694137485 23.13286918614316 21.043729972313287
SN1901 6 4 60951.24765508939 0.411972649758074 22.29049346047391 22.36711572608012
SN1902 4 3 61115.403109991916 0.8020001781164863 23.200658196818075 31.39935956629802
SN1903 14 4 60240.369728180565 0.1117009707757059 22.905105921788824 7.169253238624547
SN1905 10 4 60393.39733029999 0.45946708222774024 23.29912655260604 18.504295936074065
SN1908 5 4 61118.156717196835 1.049708473327951 22.674658519766894 26.897112744012624
SN1909 13 4 61054.35253664532 0.2984424250483724 22.717337105761622 5.334513162252248
SN1910 10 3 60548.171624515395 0.6083463767305994 22.10286832085307 11.661257095548825
SN1916 2 2 61179.43191436439 0.7144063002085647 22.849342140749954 17.846768427100905
SN1918 9 4 61268.4306161394 0.9001149457524426 21.884149799438248 21.901282281335554
SN1921 6 3 60368.34279382012 0.5816799994539962 23.457615408963463 57.870924051275516
SN1922 9 3 60547.27089279801 0.9161053813867016 23.208697516453 131.3912695994314
SN1923 4 3 61090.36572676077 0.7671205094900794 22.392640235100494 46.07472414144598
SN1926 14 4 60251.36201657101 0.9600885341932259 23.050783887543524 17.82987464530111
SN1928 7 4 60272.33330256607 1.0954678625201004 22.628812256841673 70.6747911077167
SN1929 11 4 60700.368387219445 0.470629698821675 22.850651615760626 12.44846681932944
SN1933 15 4 61100.351929126016 0.31035287006679946 23.41152365648575 23.743023000541797
SN1934 12 4 60401.323827338514 0.9574690398529955 22.666682812992097 18.082170343769608
SN1938 12 3 60338.190680272884 0.6646758063671994 23.111807704753595 24.739760962738686
SN1941 8 4 60660.34199153806 0.11096306291778199 21.81826294919135 0.42878720993685016
SN1950 6 4 60687.07657054531 0.31410160509174606 22.030133112079817 5.896287702497269
SN1952 7 4 61215.24618326002 0.2960813486963723 23.321470613294398 7.7398230843497435
SN1955 4 3 60277.27006048201 0.6656163864978456 21.618988274720017 14.924722023655502
SN1957 11 5 60352.25646271847 0.8359189443071021 21.313157542341962 50.423656852394885
SN1962 3 2 60868.37139989429 0.1464088122702787 22.837709929789575 1.8488979451868703
SN1964 20 4 60848.35528953087 1.1107107615111589 23.440920480242724 87.33579974466959
SN1966 7 4 60566.37508592839 0.7958474479777463 21.947596802670773 14.440164755070178
SN1970 11 4 60679.28992959333 0.6607187989060522 21.143452663356022 14.695394232108153
SN1973 13 5 60572.40275639495 0.6351994070923613 22.58844809641026 42.488592331460936
SN1977 7 4 61143.402431496004 0.9326240457511374 22.166943210544645 35.36314271539761
SN1979 2 2 60692.37327695713 0.6382622213283893 21.074746546572847 5.106879989093655
SN1980 12 4 61141.40881099386 0.1389940150257239 22.82169177885452 10.00224218145664
SN1981 12 4 60627.27401615847 0.716139885266245 22.873955264898825 6.94240888891064
SN1982 3 3 60351.08694527687 1.4709772180946605 22.821581565032126 160.94669264834425
SN1988 10 3 60247.36716941401 0.28768908561331824 22.037316177962797 1.4945968028709289
SN1991 4 2 60694.26370695363 0.548727340965356 21.968011833867777 23.066386078872306
SN1992 6 4 60680.25387920292 0.31072046501218564 22.21039036983185 7.70752271911096
SN1995 14 4 61064.378082363306 0.33188981983258553 22.990288825136908 14.25037234004623
SN1996 9 4 60606.37023219182 2.0039066423921184 22.72599721788265 52.840306528652064
SN1997 13 5 60407.184950877454 0.259724329547166 21.849922124305365 4.704608111835005
SN1998 13 4 60665.246854922836 0.5978190702904881 21.982697525990694 1.2852623200138122
SN2000 5 4 60848.303081626276 0.14082208921440578 22.44929792636912 1.4755736909149864
SN2001 6 3 61003.2747937269 0.6698765860287086 22.178423450188188 13.18347040251895
SN2002 12 4 61062.3636150872 0.6258758880932235 22.568507944013326 17.08740875580042
SN2006 6 4 60666.244822539484 0.4106177757613846 22.613914506788333 23.78552303604755
SN2009 12 4 60367.38113214254 0.7077582887376981 22.634236069605898 16.91906698185188
SN2010 6 4 60329.25413565283 0.36121312316550597 21.91819998138824 6.596712961501282
SN2013 5 3 60647.235045205634 0.2887741472936946 22.72110041276492 5.2092490087063315
SN2014 6 4 60377.078334804384 0.4202151783830628 23.64089092385141 28.122854931310133
SN2019 2 2 61067.244433724925 1.0697223137348333 23.22672866995191 99.2529673885601
SN2020 6 3 60317.07886013472 0.32696981667940705 22.539035850147023 9.482221942794276
SN2021 12 4 61071.19711015578 0.4139054654625017 21.756274158145374 3.083137908074365
SN2022 9 4 60561.4080536269 0.43981399779136365 21.52529462629843 9.881113145215885
SN2025 6 3 60249.35583435397 0.10185123063440424 22.885108779065458 1.775801322914477
SN2027 18 4 60660.345528410726 0.8510279138643039 23.15176314347596 54.93601333901564
SN2036 9 3 60696.369398167946 0.6487875552514621 21.912636027488666 8.670159064772983
SN2038 1 1 61081.265455105764 0.7685395277782376 22.58914607883276 60.22094900911244
SN2040 16 4 60948.35223485798 0.5867165754130756 21.598900599214502 1.3802115145381215
SN2046 8 4 60324.16699232961 0.7708122646422595 23.08364802271058 16.216629132986505
SN2048 16 5 61260.35076050065 0.6561365815207333 20.648406397154183 18.58351822785801
SN2049 1 1 60958.38166397351 0.21690464660552722 22.233583592332344 1.581096635358024
SN2052 8 4 60547.41909419537 0.3563406715037131 22.000655656578246 0.6386531522512894
SN2056 7 3 60920.135497755626 1.181676449600942 21.315112615755297 8.788457270085722
SN2059 4 4 60980.21076945812 0.7452601841456069 20.805532309461785 8.288796475995134
SN2061 11 4 60320.256157879245 0.774952940492278 21.89679130811754 5.28162415137993
SN2064 6 4 60763.40521944256 0.5967211593038884 21.503522417208483 3.761482771928752
SN2067 6 3 61112.067656019746 0.3818556279569272 22.740051295225918 6.503096680158405
SN2069 20 5 60861.22139339739 0.5243338000683851 23.160256433768083 39.17792830140189
SN2071 8 3 60979.12740576946 0.9007475602631918 23.291267620566394 25.965990944140287
SN2073 14 3 60895.336071743906 0.5973114169529783 23.990197326032707 35.02440405909585
SN2074 8 4 60543.20537654934 0.38862544499647084 22.76755067422205 60.73665937600494
SN2076 5 3 60765.326612591736 0.38783537169250876 21.798981079545115 10.822867923442216
SN2079 4 1 61258.12950276072 0.07843163425544787 22.165435857089257 0.3864588434574718
SN2080 8 3 60873.33403383245 0.6682889453898946 23.648087470643794 20.138085879750985
SN2081 4 4 60726.37982655142 0.9560631219394925 22.84764723917386 14.305765537270094
SN2093 4 2 60423.21967234106 0.23963932137955002 23.07941472434858 11.813441209904209
SN2099 6 5 61099.36061495857 0.5090363995988884 21.959089604142186 6.46043100261549
SN2100 17 4 60920.30800563314 0.24834250450182133 22.79293014916157 13.60278949769996
SN2101 1 1 61243.44254391096 0.670130080785487 21.946797796780437 23.920735725186624
SN2102 12 3 60402.01889633592 0.8403830936130169 23.350422426564016 21.18774859265148
SN2108 7 3 60369.36172136043 0.11800352160973424 23.08254525726104 2.494076304734763
SN2113 13 4 60273.28239035615 0.6057242147861984 21.440183754749455 11.532640066999766
SN2117 5 3 60588.38540867094 0.6704810994717105 22.65282525148876 104.23756935332476
SN2118 6 4 60720.35855440183 0.7762762023673646 22.890927683396036 9.431065844564122
SN2125 7 4 60956.33785701703 0.8514788232587563 21.82541640999535 202.71705989996926
SN2130 15 4 61054.35352141967 0.8824417815848847 22.627451773212826 40.798520289575066
SN2132 3 2 61194.41003521911 0.7971818979534568 21.97073106378848 16.316680868407744
SN2134 7 3 60682.333461673195 0.34439870172752035 23.03313157522436 28.36204446983046
SN2135 7 4 60465.43561707741 0.5586705424657676 22.678887467350478 18.826009981970774
SN2137 5 3 60677.361448712545 1.1639521558360852 23.147378171607066 109.46617254680056
SN2140 9 3 61075.38429993088 0.990218230750905 22.310738168780595 33.65037124744648
SN2141 3 3 60975.256198160656 1.082930992735476 21.97601697901257 20.565483780110718
SN2142 16 4 61214.37110675831 0.5365285528916915 22.56560903782662 13.907126798300906
SN2145 12 4 60918.172110978136 0.5242943451645337 22.379298662347896 4.230539516281214
SN2146 7 4 60270.2261873439 0.524327913278923 23.04337562104046 15.494582560844083
SN2149 10 4 60241.24790068051 0.11556113407384871 21.979713926724017 6.641073516165211
SN2154 0 0 60848.01673646404 0.49245097871061355 23.197062395064414 45.504675432198866
SN2162 2 2 60661.287815947224 0.20118672931579923 23.045337998178425 21.99011961996577
SN2165 8 3 60369.36842886354 1.0801272695505215 22.194070983489652 157.11860841404072
SN2166 9 4 60646.30324909679 0.7407123725088004 22.072377582681327 53.455739603770205
SN2167 7 4 60241.16211540895 0.34845272326440413 23.55989599552698 8.038597130654967
SN2173 12 5 61245.075821729304 0.7760658730951916 22.45523220593151 49.00205738110085
SN2176 6 3 61030.105561825156 0.49831486117530543 22.86020713661958 11.940699501084767
SN2179 5 4 60564.359107144446 0.11479888832209041 22.592024499156764 0.17619230708439693
SN2181 9 4 60602.34858075931 0.2872608957013912 22.810589692414077 41.60104674957296
SN2182 12 4 60313.32601290819 0.7767655772069897 22.056587066446827 38.38951356660387
SN2189 10 4 61241.30828425555 1.3167769259671005 22.7672744167644 17.32419093244276
SN2195 11 5 60956.332860971524 1.0675943691092848 20.56961009708096 2.358104610480376
SN2196 8 4 60360.30576500939 0.3252208587019316 23.20767289528385 7.081926528562113
SN2197 10 3 61065.23725968396 1.0307254712726788 23.56762159774238 59.93791563161342
SN2198 11 4 60822.214182335876 0.3676215927328344 21.86007640423729 14.690864861151637
SN2201 6 4 60590.23178547994 0.748119705977387 22.165843724719828 35.18521301086652
SN2203 7 4 60318.245716203266 0.17156578297013483 22.666815516407873 12.362374722487203
SN2204 2 2 60528.3500514943 0.4869507310318109 21.84048787258053 19.47593934240977
SN2210 8 3 60296.200059896655 0.45599521598256226 21.50718459890227 8.070044416173277
SN2212 3 2 60435.404048385135 0.35915822356160426 21.330950261989422 2.0594868221774227
SN2213 3 3 60607.246081136596 0.7126341194419986 22.187215194286424 19.519547962602825
SN2216 7 4 60381.40261686747 0.6096087650624935 23.029510114488822 45.34266962993478
SN2219 1 1 60968.3742919742 0.534955486615387 22.17386456918559 62.82712755855448
SN2220 5 4 60527.25394361839 0.5353536207741467 21.14556775343228 7.03175413572242
SN2223 5 3 60367.38113214254 0.5465585990145505 23.18624377766718 7.9635546245134305
SN2228 14 4 61012.19611246662 1.2262073839639194 22.781269751130214 16.57352723483463
SN2231 6 3 60662.324084846055 0.827042311306487 22.58516562831099 23.432123333214136
SN2233 9 5 61027.19697738547 0.7720966448915804 22.451696234016445 23.95764302535138
SN2234 7 4 60348.385200314464 0.9132390570526042 23.229846052640962 53.1622987241192
SN2237 7 4 60885.24487121565 0.650583074973939 22.654679750766043 5.206404864518008
SN2238 22 4 60807.295673827575 0.8683410213139889 23.018281067231456 66.38421812388279
SN2242 13 3 61235.43968269269 0.3670429230978482 20.54599994153886 3.2641263838574712
SN2243 7 3 60286.23942971223 0.229364913012558 23.919465186491816 14.819601912623183
SN2245 9 4 60399.377634110504 0.6324251700421468 22.811506255442943 21.101368991690148
SN2246 7 3 60268.115898211734 0.3624892594868956 22.782677867544866 13.398725764570056
SN2250 9 4 60601.12435462132 0.7247473613764442 22.84878229007425 22.21799526986961
SN2253 8 3 61092.21842398057 0.4206863681550655 23.129063316163872 32.41105049596897
SN2255 10 4 61017.311421561106 0.14806835570344629 22.892502472593886 5.80156043162289
SN2256 7 3 60345.14015598018 0.40772979813333254 21.772835315013282 4.424992945529295
SN2257 10 5 60830.325628059894 1.144317063971027 22.06433986886212 55.557100831101955
SN2259 9 4 60302.336046087206 0.19695738386296122 21.004983520600973 0.5166135543677106
SN2260 12 3 60976.3430676539 1.132515849424647 23.381807736562564 77.53002833920706
SN2262 21 4 61243.38555573399 0.7943610080878784 23.560779592960618 47.52859693281417
SN2265 8 3 60662.24245503437 0.6524349607966795 21.19457587097061 37.21427911103758
SN2266 3 2 61169.41400252881 1.1047393547417228 23.343108856650893 27.980496762755457
SN2267 8 3 60754.234728987096 1.2227485222200092 22.562446474571118 70.64609176494032
SN2269 7 3 60366.355897754205 0.32174250902953655 22.605004420047997 15.148259837956864
SN2275 5 3 60649.31696496815 0.6103122217371834 20.985009107041385 1.2142024911247091
SN2278 0 0 61134.41320386155 0.5405780083544931 22.79033082791598 15.105573377166532
SN2283 9 3 60352.12328788699 0.48315047407021866 23.077206636497493 13.830959429436255
SN2285 7 4 60940.35054222325 0.4062225030260649 21.964506585229365 4.720087575519079
SN2288 5 4 60778.407344701 0.4894084687352183 21.97844378624867 9.04355731231394
SN2295 7 3 60382.19395389956 0.711877772069801 22.120587657473223 19.72585151274627
SN2297 6 3 61168.42925531851 0.38578491723707525 22.2591834559699 15.38224173984691
SN2300 11 5 61259.268567582265 0.9018173137251705 21.471489551975615 21.116282061029214
SN2301 6 4 60717.35280715174 0.9443029814300744 22.304349574561364 16.015185423968344
SN2303 7 4 61036.27943051871 0.7073642579074195 21.806109371231898 28.899188029735583
SN2305 9 4 60365.24117034021 0.9030361875390238 22.362019998903456 23.680475286265008
SN2311 4 2 60704.3452423502 0.31618050781556306 22.306536756714173 5.1291738863638505
SN2313 5 3 60658.322329786824 0.39217700816359363 22.78091088120295 11.157823172030685
SN2322 9 3 60652.055483748765 0.6692367487216702 22.809339085177626 6.8532062864005
SN2323 9 4 60762.401630718676 1.5207152764375702 22.639562293421346 17.94563827243904
SN2324 13 5 61165.296288859085 0.5220188550354875 18.470257808189096 3.561063329959932
SN2328 10 4 60342.15811716081 0.5920605289776693 22.315554678684112 135.89249117137453
SN2331 7 4 60452.23176737239 0.7278165803562451 20.984114576326668 8.808491879930738
SN2338 3 3 60690.346391151965 0.33546113096257363 22.993752631767702 2.754875156506048
SN2343 5 4 61178.32766014606 0.626982045853753 22.217390971856112 6.0145099369688575
SN2344 3 3 61062.15376288576 1.0418218122933334 22.093908066418678 59.95208671393581
SN2345 4 3 60810.3164380091 0.6152788710499169 22.24501751176488 10.480722631631172
SN2348 4 4 60965.36628602635 0.6721350856858945 23.064075808641192 15.931788425311707
SN2349 9 5 60785.24249197865 1.0430707260607373 22.875612464667213 21.528910921155408
SN2353 9 3 60485.34587965444 0.48531452589436297 21.862671122555447 32.7431963547249
SN2354 4 3 60641.32970304925 0.12600941270083657 23.0688447771377 9.041911607870976
SN2356 17 4 60987.305256136555 0.7432921558969448 22.406933680467617 25.979097989944083
SN2358 22 4 60953.29529296143 0.634464099229459 23.124634834133467 33.35340380076826
SN2359 7 3 60727.22089518817 1.3653365752090318 22.558303680887107 24.05732937822623
SN2363 11 4 61242.37936064387 0.1328400470664222 22.887730149014523 3.360111186340921
SN2371 5 3 61106.118772828784 0.935801332344286 22.007283675469978 12.184046667380088
SN2373 3 2 60966.360170043365 0.811442949102189 22.379343581828216 9.845713353774196
SN2374 10 5 60721.34608405267 0.47244103121174597 21.888138005911088 9.083179012408653
SN2375 12 5 60629.35031625252 0.9323103435063581 22.098160730699945 20.590593585780056
SN2380 12 3 60476.340478107224 0.46031039089784337 22.337135992805653 37.167877590291226
SN2382 10 5 60546.13572407398 0.4176438357520995 22.673034732239834 4.583792012590609
SN2383 5 3 60847.18765749014 0.605977243478485 22.591888969242575 9.049688902564274
SN2387 4 2 60336.28346204544 0.29799586208365025 22.78136725388309 15.726932925206999
SN2389 23 4 61044.3100586203 1.1559743140212275 22.270837288134214 41.155760654400524
SN2390 3 3 60899.35320785782 0.25887125639396913 22.366653178007883 9.95455758390039
SN2391 9 3 60394.32247756109 0.4553148979523416 23.29296193703985 30.037295777315403
SN2395 3 2 60666.11617473712 0.2808576990409838 22.51943641158589 7.620777849568626
SN2396 4 3 60586.38241384554 0.25012941049865056 21.8558128303985 9.585571828086822
SN2397 13 5 60567.325053615714 1.0177566796221653 21.81468871282904 21.075716637438916
SN2400 3 2 60785.28555533021 0.7467070934503304 23.424135437515936 30.683978366744913
SN2401 5 3 60310.34914094558 0.6264511291918846 21.629043741544052 18.62214906417845
SN2412 8 5 60558.30647024695 0.24105348043675673 22.75220575240754 27.640082747635514
SN2414 13 4 61056.33457946261 0.4116266332329396 22.58119368991067 33.70255196002745
SN2415 13 4 61142.41734812467 1.2458447303645674 23.60750126325655 91.42925600763196
SN2419 19 4 60966.36061562125 1.581441256021681 23.0607907830161 57.65472621958496
SN2421 10 3 60299.24549121069 1.2677167772955495 23.51866605514752 44.393244673984384
SN2426 18 4 60871.4171656006 0.5482437700223913 22.486233490379618 8.054013199510504
SN2427 8 3 60415.41826025317 0.7718941600548549 22.331810545552713 16.526528522059966
SN2428 3 2 60848.4379169445 0.204444005951001 22.7174422327896 5.405024799139303
SN2431 11 3 61030.052185536966 0.9522594986588443 22.937990249858682 17.782002509779808
SN2432 12 3 60372.27626182889 0.8751098008423812 22.926306691091995 16.854862442071198
SN2437 6 4 60587.072772604995 0.5415646561944734 21.874103399301283 11.243545868774191
SN2440 7 4 60763.370879664864 0.6762352021467758 21.685061227904864 33.387837763000896
SN2443 11 3 60548.413540089976 0.5378911025180869 22.422127953903384 7.93997552586061
SN2444 8 4 60808.28040671434 0.7600108523050664 22.481437531881618 6.453936989656038
SN2445 4 4 60627.25568082158 0.6839959784432554 23.10880386740315 10.76994755029504
SN2447 7 4 60691.2805659911 1.1549326111663927 22.948746770072223 25.563238584004406
SN2448 3 2 60486.42770452084 0.8447556406903501 22.781082558429503 15.754866926712776
SN2454 2 2 61044.34287461701 1.373948096403048 22.27643268254007 16.768618372469746
SN2458 9 4 60660.347786499 0.5220773572904827 22.250470677979138 1.685887005030361
SN2459 15 3 60955.35220915341 0.6968214409327651 22.768548166130593 28.505607797184005
SN2462 6 4 60549.2791926409 0.9713229233261088 20.928156371595882 1.887653653296336
SN2466 8 5 60632.298199513294 0.8823365593750069 22.120725631880354 91.52922036271441
SN2467 9 4 60572.404975046855 0.27980266626078104 23.030750684307264 3.214313255651679
SN2470 4 3 60877.33970546226 0.503007349530287 21.324279853681233 8.339520601668752
SN2471 2 2 60999.19894647416 0.969741571476487 21.9758957824562 74.62621405958306
SN2472 9 4 61034.290651709554 0.6966480581528656 22.94521160613583 29.06858326669785
SN2473 4 2 61069.30535530338 0.32672252959148906 22.383828747886817 373.31303695136035
SN2475 3 2 60362.05118909306 2.2682667806609436 20.66561351660195 42.618375945022564
SN2482 7 4 60658.34126184594 0.895291679515682 22.58488079020912 23.097218114184912
SN2484 10 4 61009.321067677745 1.393857808209959 23.37058064902464 103.5758539440201
SN2496 2 1 60866.28666966067 0.3205210765385568 21.99182164051649 8.332410314085037
SN2497 9 4 60882.21249065785 1.0872041612907906 22.377742092354527 15.088334189247156
SN2500 5 3 61253.25585915248 0.4844429303509677 22.56433287570632 9.245766430911633
SN2502 11 4 60375.39474832678 0.7668975606329 23.434811678634347 74.24251589534107
SN2504 20 5 60488.248556132145 1.4591592941814724 22.29522620102634 52.90034718279762
SN2508 10 4 60641.23332333713 1.277960762435654 22.79646257113547 35.73381554144176
SN2515 4 2 60706.360355847224 1.073069537393758 22.844323759777183 94.15456538453358
SN2517 7 5 61041.283327084304 0.4822257843850931 22.71628931593903 5.445149225725027
SN2518 5 3 60567.13951445769 2.000702410886572 22.29150507875492 12.668072986736917
SN2524 5 3 60823.36593381651 0.9947144429067043 21.092368508777817 58.963505303554854
SN2525 10 5 61027.19928029695 0.43207195141559607 21.754274099458947 16.94534727740656
SN2528 11 4 60339.234558074124 1.1093115821521362 23.291041390322363 29.2467797348694
SN2532 11 4 60882.3983353742 0.9057722214159863 23.25372887085949 68.0464524793436
SN2534 1 1 60754.40779521095 0.4534258270836464 22.18632567060922 6.845400948987692
SN2535 6 4 61276.274474788996 0.45618356208178745 22.60786758788521 19.29683647833398
SN2536 3 2 61258.405538695915 0.3568651771556332 23.25445224023366 4.7908480569457295
SN2540 6 4 60593.18413163194 0.3746425139938613 23.124273375077628 17.53713295155493
SN2543 2 2 60489.42366089602 0.6453774008700619 23.559815952365284 94.36283163056682
SN2544 2 2 60754.405874600736 0.6348639341222431 22.971001551409756 34.779634470823915
SN2546 7 3 60260.258644871035 0.5129097826409418 23.544258126263948 8.577454127578648
SN2548 13 4 60857.4439199134 0.6251846016178182 22.603491533711022 25.533947160190237
SN2552 9 4 60905.04051359021 0.15715900074321185 22.444348891747843 1.955118949687797
SN2554 6 3 60417.346322067344 0.9650777678700051 23.089005135792203 5.201289494636344
SN2558 7 5 60295.19464971902 1.024285807685174 23.11480330741471 58.21944334624065
SN2562 10 4 61117.06554860604 0.6351673433650108 21.673828754041935 26.994987743125456
SN2567 4 2 60413.39423876042 1.3771243981696317 22.815265714267355 45.78835607980424
SN2571 8 3 60246.249404772796 1.1122209790539965 20.908212239550394 8.233325521208851
SN2573 6 4 60681.31083422203 0.7736857234059841 20.824154665382878 8.224199873888205
SN2574 8 4 61243.424320690174 1.2142069589783748 23.400111941398485 88.48686686735445
SN2583 9 5 60899.416554752555 0.6583566888483332 22.192925902204898 77.59443782207613
SN2590 3 2 61146.36184854965 0.46458657597621683 22.714702003326593 22.875216321719694
SN2592 7 3 60399.054046719524 0.6326689874241703 22.8293934074303 14.088925654677622
SN2593 7 4 60676.246036806 1.0077535419995058 21.055932114250094 11.077799687384104
SN2595 8 3 61099.36196350312 0.6509618656598992 23.364786590795937 61.65348183964215
SN2606 12 4 60960.12831338945 0.8925333740848754 22.52755236940827 16.35191000521865
SN2608 8 3 60375.15642606759 0.08173327561831636 23.9318904751346 5.426831023198236
SN2609 5 4 61034.150911884106 0.7226225420490332 22.760454162291655 42.152744577266645
SN2611 1 1 60868.42806293514 0.43889849462696623 22.97472193534025 85.29484685513823
SN2612 5 3 60505.34188617227 0.7828694338998975 22.015907400268333 6.892979744094708
SN2616 13 4 60867.35159499593 0.6949958331341507 22.420237917094013 13.805870077725837
SN2617 7 3 60355.37139085171 0.5034364366008347 23.055441165787553 5.855733326715858
SN2618 8 3 60465.33043596308 0.26592720549134086 22.704194367898904 12.863820215913456
SN2619 3 2 61169.41498317959 0.13390047629589769 22.742422738353383 4.185211226810335
SN2620 9 4 60848.0288218502 0.8845143785056422 22.538119170338618 14.029398693241648
SN2625 5 2 60433.40035333035 0.4659639738668423 22.99726064399649 22.544372775833363
SN2626 7 4 61268.4292630112 0.2982602810138696 22.914474679270924 21.96581382230516
SN2634 11 4 60348.382924963225 0.3095497695566257 22.635130090658294 8.546461283690272
SN2635 4 2 61265.413045518304 0.6882152072107293 22.272904767961244 19.065199534214248
SN2641 8 4 60895.403784583024 0.6980154995032748 22.52575372015447 4.66087587139472
SN2645 3 2 60530.02175187108 0.9012152387914403 22.21584447600432 4.783633004104037
SN2646 5 4 60292.17715848621 0.4408930329758622 21.860991373827943 10.935461532421776
SN2650 4 3 60704.31133195044 0.7534835486808272 22.727997089001686 11.201297608056734
SN2651 5 4 60849.38290300256 0.36732901538039775 21.571745858465817 3.65382314033409
SN2655 3 2 60635.282805249684 0.8583749558523537 22.554481648481122 23.138981877238095
SN2656 1 1 60793.14169971543 0.7648922282648611 20.955663957798905 16.64412610538774
SN2657 7 4 60317.199194116365 0.2541917681231321 21.809183323570274 8.724059110739743
SN2660 8 4 60611.31851798639 0.34851592337794546 22.059282638910705 13.365718466892476
SN2661 6 5 61228.16971103995 0.41634743121421414 21.77932464739891 21.216412501874633
SN2663 6 4 60530.353314196145 0.44727384606507237 22.65935446647618 4.944448443632629
SN2664 5 3 60461.24051240235 0.9285505171728556 23.326544976881344 30.94612571042665
SN2669 14 5 61093.39782053605 0.2304153122293078 21.816009921484266 6.495800303385999
SN2670 5 3 60649.29565822318 0.5732709024011642 21.869161294488585 18.76245375617725
SN2671 9 5 60864.32049077845 0.7359574213166513 21.963341392228195 124.60375875174687
SN2672 2 2 61120.3910499901 0.3810628083474242 20.155091392105135 20.829654180469195
SN2676 6 5 60616.233700519995 1.3876510305950798 19.53002405924712 9.253729265694213
SN2679 7 5 60704.07025807014 0.8752481768955124 21.899139544931526 68.53416179409092
SN2681 13 4 60687.289632401684 0.8670223064761361 23.345320987710842 35.75224390101381
